Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Hour,Day,Month,Season,Temp_Bins
2017-06-24 13:00:00,24.26333,68.12,4.921,910.66667,74.81667,35651.39073,19992.72349,20971.32308,13,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 14:00:00,24.58,67.92667,4.92067,874.66667,79.15,36348.60927,20167.98337,21558.15385,14,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 15:00:00,24.45833,70.04833,4.91867,798.66667,79.62333,37054.30464,20564.03327,21953.96923,15,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 16:00:00,24.42333,70.165,4.9215,655.78333,58.99167,37234.43708,20582.74428,22273.96923,16,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 17:00:00,23.96667,72.53333,4.921,491.18333,197.65833,38205.03311,20492.93139,23200.49231,17,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 18:00:00,23.43833,75.33333,4.92067,265.21667,265.03333,39953.37748,21653.63825,24915.69231,18,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 19:00:00,22.83,77.61667,4.9185,83.80833,78.585,46052.45033,25200.0,29811.2,19,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 20:00:00,22.29,79.76667,4.92,13.441,12.2005,46965.82782,25588.56549,31273.35384,20,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 21:00:00,21.95833,82.13333,4.92183,0.08417,0.1415,46908.60927,25622.86902,31410.21538,21,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 22:00:00,21.80333,81.85,4.91833,0.05533,0.1255,47040.0,25692.72349,30864.73846,22,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-24 23:00:00,21.65,80.98333,4.91717,0.06467,0.11717,45662.51656,24974.84408,30013.04616,23,Saturday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 00:00:00,21.52667,79.68333,4.9175,0.0635,0.12233,43231.78808,23553.43035,29056.98461,0,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 01:00:00,21.54667,78.08333,4.91733,0.067,0.1385,41731.39073,22813.09772,28586.33846,1,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 02:00:00,21.4,77.35,4.917,0.05683,0.139,40665.43047,22771.93347,27641.1077,2,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 03:00:00,20.54,79.7,4.91717,0.06117,0.11983,35038.9404,19226.81913,23168.0,3,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 04:00:00,19.91167,82.21667,4.917,0.05617,0.13533,28503.31126,15735.34304,19183.26154,4,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 05:00:00,19.93,82.38333,4.91633,0.15533,0.20383,23565.56292,12261.95426,14138.0923,5,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 06:00:00,20.01833,81.25,4.91767,15.12033,11.307,22732.71523,11595.21829,13391.75384,6,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 07:00:00,20.92333,78.58333,4.9175,191.95167,163.34833,23061.19205,11927.65073,13436.06154,7,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 08:00:00,22.46667,71.18333,4.91833,411.13333,385.41667,23775.36424,12624.94802,13852.55385,8,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 09:00:00,23.05833,69.21167,4.91733,578.86667,303.1,25960.2649,13620.37422,15388.55384,9,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 10:00:00,23.47167,68.41167,4.919,725.26667,65.95667,28889.00662,14925.77963,17260.30769,10,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 11:00:00,23.79833,66.6,4.9225,832.66667,61.24333,32061.45695,16171.30977,18555.07692,11,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 12:00:00,24.21833,66.69167,4.92267,894.66667,58.83333,33629.66888,17358.21206,20285.04615,12,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 13:00:00,24.225,67.765,4.9205,905.33333,55.28667,35089.80132,18142.20374,21671.38462,13,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 14:00:00,24.43167,67.91333,4.92167,868.33333,53.24333,35191.52318,19276.09148,22725.90769,14,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 15:00:00,24.63,67.42667,4.92033,782.66667,49.85667,35967.15232,20567.15177,23535.26154,15,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 16:00:00,24.42833,66.845,4.922,659.15,47.60833,36098.54305,20681.28898,23833.6,16,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 17:00:00,24.30333,67.07167,4.91883,492.7,185.34,36903.84106,21220.79002,24077.78462,17,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 18:00:00,23.94667,69.03667,4.92133,309.08333,326.51667,38400.0,22440.74844,25651.2,18,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 19:00:00,23.355,73.93333,4.92233,133.2,142.05,43602.649,25975.88358,30471.87692,19,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 20:00:00,22.6,78.63333,4.9215,20.412,20.13883,46052.45033,26842.82744,32519.87692,20,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 21:00:00,22.09333,82.33333,4.92083,0.08717,0.1445,47188.34437,27500.8316,33293.78462,21,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 22:00:00,21.85667,84.26667,4.91783,0.05983,0.11567,47624.90066,27850.72765,33127.38462,22,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-25 23:00:00,21.78667,85.51667,4.917,0.06033,0.12217,45874.43708,26601.4553,32212.67692,23,Sunday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 00:00:00,21.72667,86.48333,4.9155,0.0525,0.14967,43244.50331,25178.17048,30855.87692,0,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 01:00:00,21.01333,87.61667,4.91433,0.0495,0.13983,39896.15894,23211.01871,28908.30769,1,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 02:00:00,20.945,88.1,4.91483,0.04933,0.15067,36975.89404,21218.29522,27036.55385,2,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 03:00:00,19.39,89.05,4.91733,0.05567,0.12717,34055.62914,19447.60914,24690.21539,3,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 04:00:00,19.275,89.65,4.9175,0.05133,0.14583,29247.15232,16582.32848,21537.47692,4,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 05:00:00,19.41833,89.66667,4.91483,0.1285,0.187,23805.03311,12813.30562,16178.21539,5,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 06:00:00,19.54167,89.38333,4.91383,14.342,11.04917,23832.58278,13142.61954,16605.53846,6,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 07:00:00,20.65833,88.01667,4.91383,74.97833,58.22,25725.03311,14310.81081,17618.70769,7,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 08:00:00,21.38167,84.68333,4.9155,216.31667,179.35,27197.88079,15389.81289,18622.03077,8,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 09:00:00,22.49167,78.51667,4.91633,588.21667,311.96667,27486.09272,15582.53638,18905.6,9,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 10:00:00,23.63,72.61667,4.91783,715.35,65.43,28361.3245,16124.53222,19484.55385,10,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 11:00:00,24.375,68.69333,4.92,823.33333,62.93833,29298.01324,16403.3264,20058.58462,11,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 12:00:00,24.91833,67.32333,4.92233,887.33333,60.02667,30366.09271,17193.55509,20983.13846,12,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 13:00:00,25.03333,67.63667,4.92467,903.83333,55.83833,31029.40397,17729.31393,21026.46154,13,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 14:00:00,25.61667,66.02167,4.92217,865.66667,54.8,30138.27814,16977.13098,21052.06154,14,Monday,6,Monsoon,"(25.258, 32.476]"
2017-06-26 15:00:00,25.76833,64.165,4.91917,783.33333,53.12,28619.86755,16340.95634,20219.07692,15,Monday,6,Monsoon,"(25.258, 32.476]"
2017-06-26 16:00:00,25.41667,66.25,4.92067,660.18333,52.32167,27262.51656,16087.73389,20165.90769,16,Monday,6,Monsoon,"(25.258, 32.476]"
2017-06-26 17:00:00,25.52167,67.42167,4.92033,491.68333,178.305,26978.54304,15883.78378,19845.90769,17,Monday,6,Monsoon,"(25.258, 32.476]"
2017-06-26 18:00:00,24.815,72.21833,4.9225,312.16667,328.78333,27388.60927,15817.67152,19789.78462,18,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 19:00:00,24.18,77.23333,4.92167,137.35,145.91667,30241.0596,17611.43451,24096.49231,19,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 20:00:00,23.435,81.9,4.9235,19.9855,19.59467,36965.29801,21998.5447,30106.58461,20,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 21:00:00,22.88833,84.55,4.91717,0.08883,0.14967,37669.93378,22089.60499,29813.16923,21,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 22:00:00,22.75667,84.61667,4.91767,0.061,0.12533,38543.04636,22318.50312,29613.29231,22,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-26 23:00:00,22.555,86.46667,4.9155,0.0645,0.14383,36671.78808,21793.9709,28295.87692,23,Monday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 00:00:00,21.59167,88.05,4.91733,0.06617,0.126,33083.97351,20129.93763,25578.33846,0,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 01:00:00,20.73833,89.53333,4.91633,0.07217,0.13033,29334.03974,18205.8212,22490.58461,1,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 02:00:00,20.20167,89.51667,4.91833,0.06033,0.14267,26822.78146,16801.8711,20608.98462,2,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 03:00:00,20.06,89.55,4.91783,0.0665,0.126,25659.33775,16149.48025,20057.6,3,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 04:00:00,20.39167,88.83333,4.91867,0.05283,0.128,23590.99338,14422.45322,18127.75384,4,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 05:00:00,19.705,89.08333,4.91517,0.1815,0.22617,19806.09272,11196.0499,13791.50769,5,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 06:00:00,19.42333,90.03333,4.91567,16.94433,13.96817,19726.62252,10751.97505,13391.75385,6,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 07:00:00,19.95833,89.96667,4.91433,71.32167,57.04,20535.09934,11181.08108,13644.8,7,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 08:00:00,21.07833,87.96667,4.91467,238.35,196.4,21747.28477,12444.69854,15341.29231,8,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 09:00:00,22.68333,79.15,4.916,555.0,288.5,23980.92715,13904.158,17375.50769,9,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 10:00:00,24.70833,67.035,4.9175,705.9,105.98333,26678.6755,15601.2474,19410.70769,10,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 11:00:00,25.99167,60.56833,4.92067,812.66667,105.1,28824.37086,16803.1185,20700.55384,11,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 12:00:00,26.42167,57.70667,4.92433,870.33333,106.48333,30031.25828,17784.82328,21941.16923,12,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 13:00:00,26.69667,55.20333,4.92183,883.66667,106.53333,30807.94702,18662.37006,22748.55385,13,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 14:00:00,27.08833,55.37667,4.92,844.66667,108.53333,31147.01987,18832.01663,22728.86154,14,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 15:00:00,27.34167,55.34833,4.92333,759.83333,110.55,30549.40397,18360.49896,22575.26154,15,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 16:00:00,27.155,55.37,4.92,633.43333,112.71667,29710.19868,17853.43035,22251.32308,16,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 17:00:00,27.015,57.105,4.92,470.63333,201.45,28886.88742,17501.0395,22038.64615,17,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 18:00:00,26.00333,62.96,4.919,284.18333,272.36667,28581.72186,17508.52391,22315.32308,18,Tuesday,6,Monsoon,"(25.258, 32.476]"
2017-06-27 19:00:00,24.91333,69.9,4.921,121.61667,115.74,31793.37748,19503.7422,26748.06154,19,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 20:00:00,24.08,73.5,4.91967,19.05483,17.044,38812.18543,24161.53846,31600.24615,20,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 21:00:00,23.82667,74.21667,4.9235,0.10967,0.1105,39542.25166,24055.50936,31168.0,21,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 22:00:00,22.96667,81.1,4.91867,0.06533,0.10933,40540.39735,24374.84408,30779.07692,22,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-27 23:00:00,21.29833,83.46667,4.91583,0.0605,0.1265,38295.09934,23477.96258,28762.58462,23,Tuesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 00:00:00,21.315,82.23333,4.92,0.06817,0.12967,34331.12583,21466.52807,26135.63077,0,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 01:00:00,22.02833,78.71667,4.91683,0.065,0.121,30720.0,18973.59667,23134.52308,1,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 02:00:00,22.08,74.7,4.91783,0.063,0.13033,28618.80795,17641.37214,21213.53846,2,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 03:00:00,21.81667,70.7,4.9185,0.06517,0.11183,27630.19868,16874.84408,20204.30769,3,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 04:00:00,21.515,71.81667,4.9175,0.06183,0.12533,25185.69536,15217.67152,18168.12308,4,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 05:00:00,20.53,74.83333,4.91633,0.22483,0.24517,20873.11258,12556.34096,13882.09231,5,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 06:00:00,20.05333,75.91667,4.91633,31.4985,26.54283,20461.98676,12850.10395,13552.24615,6,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 07:00:00,20.50333,73.6,4.91633,179.25,162.81667,22128.74172,14171.72557,14572.30769,7,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 08:00:00,22.39,69.07333,4.91817,366.73333,339.85,25430.46358,16243.65904,16191.01538,8,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 09:00:00,25.6,60.46667,4.919,548.2,274.95,28654.83444,18144.69854,17907.2,9,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 10:00:00,27.87833,47.37667,4.92267,698.85,102.23333,31565.56291,19723.90853,19245.29231,10,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 11:00:00,29.3,40.75,4.92367,805.0,103.85,33832.05298,20969.43867,20602.09231,11,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 12:00:00,28.03333,46.915,4.92367,868.0,103.06667,34781.45695,21770.89397,22022.89231,12,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 13:00:00,27.77667,50.53333,4.919,879.83333,102.51667,35386.49007,22432.01663,22784.98462,13,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 14:00:00,28.145,47.40833,4.92083,845.83333,98.03333,35002.91391,22432.64033,22922.83077,14,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 15:00:00,28.17833,48.07,4.91933,757.0,99.9,34035.49669,21919.95842,22522.09231,15,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 16:00:00,27.77,50.84,4.92033,636.16667,93.8,33376.42384,21516.42412,22481.72308,16,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 17:00:00,27.91167,49.99667,4.9205,477.88333,173.85,32477.8808,20729.93763,22399.01539,17,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 18:00:00,26.90333,55.45333,4.922,297.81667,302.3,32567.94702,20738.66944,22517.16923,18,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 19:00:00,25.90333,60.385,4.9225,128.58333,131.93333,36203.44371,22771.30977,27211.81538,19,Wednesday,6,Monsoon,"(25.258, 32.476]"
2017-06-28 20:00:00,25.03667,66.98667,4.91967,20.97667,20.01067,43002.9139,27066.73597,32433.23077,20,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 21:00:00,24.28667,73.86667,4.92283,0.1115,0.12233,42939.33775,27063.61746,31962.58462,21,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 22:00:00,23.33333,77.46667,4.92017,0.0815,0.11033,41701.72186,26299.5842,30587.07692,22,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-28 23:00:00,22.375,79.43333,4.9195,0.0775,0.1075,39070.72848,24484.61538,28445.53846,23,Wednesday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 00:00:00,21.99833,81.3,4.91767,0.07317,0.12167,34935.09934,22118.29522,25789.04615,0,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 01:00:00,21.87833,82.95,4.91567,0.06883,0.1265,31099.33775,19765.69647,23063.63077,1,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 02:00:00,22.23833,83.41667,4.91717,0.07267,0.12117,29089.27152,18396.0499,21546.33846,2,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 03:00:00,22.39167,83.16667,4.91617,0.07117,0.10867,28232.05298,17678.17048,20587.32308,3,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 04:00:00,21.41667,81.53333,4.9185,0.07617,0.13033,25820.39735,15949.89605,18677.16923,4,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 05:00:00,21.02167,81.15,4.91683,0.18233,0.19567,21976.15894,12957.38045,13875.2,5,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 06:00:00,20.40167,81.2,4.915,26.6115,22.46133,21481.3245,13316.63202,13581.78462,6,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 07:00:00,20.72167,81.46667,4.91417,170.53333,147.03333,22776.15894,14613.30561,14513.23077,7,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 08:00:00,21.88333,78.75,4.91483,336.66667,302.85,23107.81457,16610.39501,16089.6,8,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 09:00:00,23.62833,71.29333,4.91783,520.05,283.13333,24614.56954,18513.30561,18050.95384,9,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 10:00:00,25.86,62.88,4.91933,666.88333,143.71667,27606.88742,20079.41788,19889.23077,10,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 11:00:00,28.26833,53.14,4.92267,772.5,145.28333,31222.25166,20646.36175,21375.01538,11,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 12:00:00,30.24667,45.825,4.92367,832.66667,149.31667,34325.82781,19889.81289,22202.09231,12,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 13:00:00,31.02833,45.55833,3.33833,845.16667,149.98333,35390.72848,19993.97089,22764.30769,13,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 14:00:00,29.33,52.80333,0.06767,813.83333,140.76667,35564.50331,20066.94387,23182.76923,14,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 15:00:00,28.12,54.74833,0.06733,744.16667,126.2,35669.40398,19654.67776,22856.86154,15,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 16:00:00,27.74,55.24333,0.06717,621.1,117.28333,34972.18543,18980.45738,22881.47692,16,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 17:00:00,27.595,54.94833,0.06717,456.7,179.0,34813.24503,18685.44698,23088.24615,17,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 18:00:00,27.04167,56.73833,0.67733,281.21667,268.6,33047.94702,20917.04782,23690.83077,18,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 19:00:00,26.19167,59.64833,4.919,119.405,113.67833,36999.2053,23693.76299,28413.04615,19,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 20:00:00,25.44833,62.43167,4.9195,17.90133,15.8425,43619.60265,27764.65697,33598.03077,20,Thursday,6,Monsoon,"(25.258, 32.476]"
2017-06-29 21:00:00,24.755,64.98667,4.92133,0.101,0.10433,43797.6159,27677.33888,32801.47692,21,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 22:00:00,24.16833,71.7,4.9225,0.09117,0.10633,42400.0,27065.48857,31751.87692,22,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-29 23:00:00,23.31833,75.85,4.92267,0.08583,0.10567,38992.31788,25107.06861,29602.46154,23,Thursday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 00:00:00,22.555,76.75,4.9215,0.08333,0.09867,34152.05298,22529.31393,26459.56923,0,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 01:00:00,22.38,77.05,4.92083,0.07717,0.1155,30821.72185,20348.23285,23753.84615,1,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 02:00:00,22.33333,74.51667,4.918,0.0695,0.134,28752.31788,18840.12474,21703.87692,2,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 03:00:00,21.52,77.91667,4.91633,0.0605,0.1235,27490.33113,17679.41788,20594.21538,3,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 04:00:00,20.795,81.35,4.917,0.06633,0.11783,25247.15232,16224.94802,18499.93846,4,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 05:00:00,20.49333,82.78333,4.91233,0.16933,0.19517,21301.19205,13423.90852,14018.95385,5,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 06:00:00,20.115,84.08333,4.91317,24.05517,19.96533,21117.8808,13798.1289,13597.53846,6,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 07:00:00,20.23,84.41667,4.914,146.86667,127.04,22969.00662,15208.31601,14753.47692,7,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 08:00:00,21.275,81.65,4.9125,325.35,284.81667,25663.57616,17174.84408,16307.2,8,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 09:00:00,23.33833,72.84167,4.91633,506.21667,277.95,28282.91391,19090.85239,18179.93846,9,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 10:00:00,25.26833,65.065,4.91833,656.71667,172.28333,31117.35099,21102.2869,20173.78462,10,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 11:00:00,26.00333,61.585,4.9215,770.16667,175.28333,33260.92715,22424.53223,21592.61538,11,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 12:00:00,27.02667,56.115,4.92333,830.83333,171.93333,33673.11258,22453.22245,22311.38462,12,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 13:00:00,27.36667,52.95333,4.92183,845.0,163.41667,34384.10596,22768.81497,22653.04615,13,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 14:00:00,28.40667,48.18833,4.9205,814.0,150.13333,34493.24503,22903.5343,22336.0,14,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 15:00:00,29.25833,43.55833,4.918,734.55,132.05,33957.08609,22567.35966,22108.55385,15,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 16:00:00,30.27333,38.85667,4.9225,619.18333,117.43333,33515.23179,22015.38462,22246.4,16,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 17:00:00,29.95667,37.45,4.91967,475.71667,170.68333,33004.50331,21269.43867,22383.26154,17,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 18:00:00,28.92333,40.615,4.92017,297.58333,287.06667,32911.25828,21195.842,23277.29231,18,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 19:00:00,26.97667,47.26,4.92267,118.84,114.42833,36636.82119,23616.42412,28262.4,19,Friday,6,Monsoon,"(25.258, 32.476]"
2017-06-30 20:00:00,25.09333,54.245,4.9195,17.05067,15.4315,43746.75497,27790.85239,33390.27692,20,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 21:00:00,23.65333,59.45667,4.92017,0.097,0.11667,43949.13907,27580.04158,32830.03077,21,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 22:00:00,22.42,64.89667,4.92267,0.08083,0.09917,42395.76159,26674.42828,31872.0,22,Friday,6,Monsoon,"(18.039, 25.258]"
2017-06-30 23:00:00,21.37167,70.425,4.91767,0.06267,0.13217,39131.12583,24906.23701,29606.4,23,Friday,6,Monsoon,"(18.039, 25.258]"
2017-07-01 00:00:00,21.045,70.7,4.91717,0.07,0.10983,34531.29568,22850.63291,26995.48117,0,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 01:00:00,20.79667,72.26667,4.918,0.06283,0.121,30742.32558,20461.3924,23572.21758,1,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 02:00:00,20.94,70.775,4.91683,0.072,0.134,29015.81395,19108.86076,21705.43933,2,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 03:00:00,20.74333,72.35,4.9175,0.05617,0.137,27798.53821,18166.4557,20740.41841,3,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 04:00:00,20.61167,72.3,4.917,0.064,0.12767,25198.13954,16321.51899,18708.95397,4,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 05:00:00,20.09833,73.03333,4.91467,0.1265,0.18467,21148.70432,13243.03798,14186.10878,5,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 06:00:00,19.62833,75.61667,4.91617,18.24467,15.29517,20701.12957,13463.92405,13880.83682,6,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 07:00:00,20.54333,72.95,4.91617,162.31667,144.03333,21938.60465,14574.05063,15045.69038,7,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 08:00:00,22.39167,65.655,4.91767,353.95,320.11667,24479.46844,16526.58228,17484.85356,8,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 09:00:00,23.975,58.84833,4.91917,538.51667,276.25,27380.7309,18839.24051,19471.12971,9,Saturday,7,Monsoon,"(18.039, 25.258]"
2017-07-01 10:00:00,26.28333,50.935,4.92133,687.08333,129.35,30928.37209,20806.96202,21477.48954,10,Saturday,7,Monsoon,"(25.258, 32.476]"
2017-07-01 11:00:00,28.11667,45.39167,4.923,796.83333,126.5,32913.22259,21939.87342,23018.91213,11,Saturday,7,Monsoon,"(25.258, 32.476]"
2017-07-01 12:00:00,29.79167,37.08667,4.92033,858.5,119.15,34301.66113,22793.03798,24360.50209,12,Saturday,7,Monsoon,"(25.258, 32.476]"
